a_voltage_V,b_max_voltage_V,c_current_A,d_resistance_mOhm,e_welding_energy_Ws,f_force_one_N,g_force_two_N,h_movement_one_um,i_movement_two_um,j_welding_time_ms,k_wear,machine_nr,time
1.5286198,2.1073554,3641.9741,482.6492,3311.9636,187.01776,182.76617,413.94009,399.78687,866.79541,0,0,2269
1.0710176,2.1948264,3639.7341,489.0553,3311.8767,183.11937,173.39494,418.92682,431.31293,860.06244,0,1,2270
1.9253243,2.3082838,3721.407,414.38925,3311.8557,178.76956,191.52968,439.05264,425.47025,792.48773,0,0,2271
1.5235612,2.2812219,3622.4316,433.32465,3312.0532,189.85637,185.30418,448.05252,440.89899,820.40167,0,1,2272
1.2674142,1.9574475,3385.3782,460.83218,3311.6118,188.42064,178.90453,437.94354,424.4895,841.73468,0,1,2273
1.7014281,2.1362214,3740.1094,512.5213,3312.4275,190.87154,194.80856,423.67398,392.9516,826.68909,0,0,2274
1.6152087,2.515336,3765.0688,496.84958,3311.6038,186.89426,179.20442,424.89651,426.48853,796.56458,0,0,2275
1.8532503,2.4187751,3852.7524,417.85797,3311.8672,174.9774,197.8436,432.15973,402.69586,756.69159,0,1,2276
1.283742,2.0581276,3600.3953,450.23007,3311.8281,164.90872,199.43211,435.05435,436.43762,827.19647,0,1,2277
1.109732,2.1582439,3716.8091,447.87598,3311.98,178.53075,187.13977,416.84857,421.87888,842.13434,0,1,2278
1.5121901,2.2698817,3523.7959,423.92465,3311.8772,167.94597,180.90718,420.08057,411.34653,813.09338,0,1,2279
1.7694033,2.1470361,3714.272,432.63174,3312.0581,192.54141,184.95816,420.00058,424.34219,841.44476,0,1,2280
1.8618233,2.0880156,3685.2539,504.27374,3311.8171,191.84319,184.72118,416.89395,429.08359,836.27667,0,1,2281
1.7762905,2.2746084,3457.927,418.46594,3311.7803,193.87465,190.05531,429.42972,431.55182,882.72949,0,1,2282
1.8529544,2.0368166,3748.7888,436.15729,3312.3022,181.49554,191.61044,409.30844,407.83142,873.44147,0,0,2283
2.0200081,2.2941329,3540.7046,471.58142,3311.9185,192.44167,167.96068,418.47043,420.26886,844.21198,0,0,2284
1.6420054,2.3151872,3706.1221,426.08118,3312.0754,185.50798,180.25578,431.34094,421.8078,847.66003,0,1,2285
1.4571716,2.5139565,3837.2612,487.2807,3311.6951,184.34357,187.90398,438.54514,442.38736,806.27179,0,0,2286
1.6083285,2.3325105,3778.9802,404.24857,3311.969,185.23488,198.24812,431.51166,393.04752,879.21265,0,0,2287
1.3702966,2.2378857,3614.7419,444.72125,3311.5955,187.26598,172.20763,406.89154,426.11395,820.4538,0,1,2288
1.519558,2.2968612,3625.6487,410.71033,3311.9312,191.78697,186.39299,431.65793,420.56396,751.5744,0,0,2289
1.5984451,2.4218161,3420.668,453.39749,3311.866,180.34552,177.82523,419.88507,420.94464,806.66931,0,0,2290
1.5653334,2.0661786,3754.948,501.70782,3311.5642,183.30559,197.58421,414.41486,420.11014,880.03717,0,1,2291
1.6112719,2.2183166,3788.0913,405.13699,3312.27,177.65463,186.23061,412.12152,441.32355,890.08441,0,0,2292
1.8116173,2.2382298,3539.6494,442.93469,3311.7556,178.41026,188.03615,404.42786,440.25626,814.5332,0,1,2293
1.4741896,2.2192488,3712.0334,441.91187,3312.0396,176.40479,187.56546,406.30527,428.43671,834.50104,0,1,2294
1.8633838,2.365555,3646.3848,456.27179,3311.5098,177.92064,186.35999,415.99179,430.06607,754.72333,0,1,2295
1.1889633,2.1360471,3603.124,479.25671,3312.4697,176.67255,182.38841,428.3913,451.75397,821.15479,0,0,2296
1.3020031,2.3216529,3376.4719,488.81635,3312.2908,184.38602,187.56505,429.4422,428.58823,710.44647,0,1,2297
1.2488669,1.991071,4060.5068,502.35025,3312.1824,179.38051,202.76189,440.97696,435.53363,760.15875,0,1,2298
1.6880269,2.0759149,3825.5889,523.21741,3312.1665,171.73199,189.55812,430.39313,417.59113,773.77264,0,0,2299
1.2725456,2.349514,3684.5984,467.20227,3311.845,203.97952,184.59135,422.00443,422.31165,780.37451,0,1,2300
1.4421333,2.1328526,3629.8745,447.79956,3312.1296,177.66847,188.24342,412.50122,402.64395,862.26715,0,1,2301
1.5695151,2.2140167,3804.616,449.48495,3312.3186,187.40678,180.45183,389.23248,422.74701,899.60083,0,0,2302
1.3443937,2.4820127,3831.2651,455.86707,3312.1091,183.08739,190.60184,437.20056,417.74329,818.43018,0,0,2303
1.3701092,2.0797307,3486.0527,428.64893,3311.9111,183.1794,179.60609,417.24948,438.15244,805.9585,0,1,2304
1.387072,2.08723,3726.6924,439.6683,3312.1743,177.02049,171.84851,426.66537,413.45914,800.43732,0,0,2305
1.8749589,2.068403,3709.1919,446.94269,3312.2268,170.08926,175.22958,436.55078,439.36752,868.0459,0,0,2306
1.4143196,2.30024,3613.4194,419.71359,3312.1497,189.65942,176.26268,424.4671,429.05142,864.33514,0,1,2307
1.258563,2.1368704,3804.5325,474.86816,3311.6729,188.15262,179.68959,436.74655,437.08295,899.26294,0,1,2308
1.3161571,2.0924475,3898.8494,439.51425,3311.9749,183.63838,186.98567,417.8172,428.27618,790.9649,0,1,2309
1.669208,2.0174816,3510.322,442.42111,3312.0913,172.52625,171.05762,421.13528,405.20102,734.30396,0,1,2310
1.8699262,2.617018,3623.2302,454.47983,3311.5957,181.06198,180.30995,433.42419,411.82663,826.5708,0,1,2311
1.3825413,2.2855525,3637.2471,433.29349,3311.9565,181.46265,189.108,407.89771,417.35187,757.81995,0,1,2312
1.4684206,2.3262239,3681.5151,393.39023,3311.6853,184.95343,175.04025,424.86383,417.46198,755.82196,0,1,2313
1.7066315,2.3190579,3598.063,417.25034,3312.1577,185.05258,182.32697,422.71088,430.13821,835.93396,0,1,2314
1.0948719,2.5441866,3649.9741,460.47174,3312.2449,174.96503,198.71902,419.80646,399.28604,779.68097,0,0,2315
1.4215405,2.0213265,3659.5959,437.48337,3311.8801,178.44899,185.83115,420.2038,453.16766,856.60687,0,0,2316
1.0072619,2.0101252,3606.1582,486.04608,3311.5447,184.80244,192.29863,424.74777,409.73395,779.82257,0,0,2317
1.3409983,2.1244156,3583.2998,467.10287,3312.1838,190.08154,176.68332,434.29871,420.47705,747.99908,0,1,2318
1.5964738,2.2056451,3649.3491,446.41702,3312.0051,189.42787,187.93843,433.74905,414.94016,793.58234,0,1,2319
1.5350884,2.1192505,3697.6941,458.60989,3311.8652,195.99783,191.69066,407.69662,433.78455,787.06299,0,0,2320
1.9843625,2.0627158,3645.3613,330.62292,3312.0964,186.62125,187.69514,435.35437,422.2576,771.19427,0,0,2321
1.7884914,2.3772657,3866.3884,484.01431,3312.2319,180.0273,173.23715,413.93588,397.6066,849.49359,0,1,2322
1.4048212,2.2935007,3836.4263,428.98511,3311.8601,179.01537,194.06418,438.77612,407.41031,828.49518,0,0,2323
1.6898463,2.5341158,3807.2666,504.60614,3311.7368,173.63029,186.93626,421.03314,421.5835,828.4035,0,1,2324
1.5638709,2.3602743,3686.5273,449.93002,3311.8838,184.61961,171.33551,420.48077,405.48923,744.18628,0,0,2325
1.7154511,1.9744738,3721.0088,441.56451,3311.8418,178.56805,204.71768,434.09534,398.54398,834.79895,0,0,2326
1.5991042,2.1702075,3608.9653,426.09415,3312.0249,193.72818,194.8134,423.18069,416.2431,802.15485,0,0,2327
1.8416158,2.250457,3655.5764,481.27997,3312.2136,181.77565,193.04596,406.73154,428.49005,887.33051,0,1,2328
1.9100112,2.2665906,3906.2996,501.92844,3312.1582,188.68504,184.53423,429.89926,420.81686,879.59015,0,0,2329
1.6412951,2.0070958,3677.4604,465.86337,3311.8091,178.53671,202.83568,426.53329,408.30042,863.80768,0,1,2330
1.2336211,2.1310346,3714.3074,468.11935,3312.1565,166.18578,181.91138,422.83578,426.80899,827.65491,0,1,2331
1.4720449,1.9867979,3535.2815,473.33978,3312.5417,176.60127,193.01059,418.68802,420.93283,812.61145,0,0,2332
1.3466892,2.2799795,3871.3792,445.4736,3311.9146,197.15411,190.93248,426.00357,430.45789,810.0014,0,0,2333
1.5525409,2.2885742,3604.1677,433.04037,3311.606,179.19862,193.4789,424.20837,422.15622,801.98895,0,0,2334
1.1995867,2.3404803,3726.3237,460.66135,3312.1838,182.30223,188.48039,433.3114,414.31995,844.51672,0,0,2335
1.4848564,2.5252028,3583.7195,425.68869,3311.8247,169.37799,186.78438,431.14075,434.52835,868.81848,0,0,2336
1.2234725,2.4071758,3530.584,471.53931,3311.2039,175.33746,164.65736,425.27136,433.1167,857.76782,0,1,2337
1.7075293,2.2428832,3800.2275,385.28262,3312.0093,186.93814,180.99643,433.8573,422.21393,782.3075,0,1,2338
1.3113515,2.1496189,3925.5459,479.79071,3312.4482,182.98415,192.37155,413.16824,423.16559,773.56531,0,1,2339
1.7131584,2.0850987,3533.7754,439.13748,3311.9045,169.74432,193.29729,430.54129,427.1846,828.35938,0,1,2340
1.6005355,2.2772992,3661.7424,478.51187,3312.0129,176.6685,174.30536,426.47888,437.20477,901.48474,0,0,2341
0.82918847,2.0607741,3577.3872,489.27252,3311.7329,181.28453,184.50093,423.5376,417.59875,962.87823,0,1,2342
1.3633012,2.2672806,3501.6863,436.34875,3311.7642,194.22444,178.40819,440.62857,424.45547,781.92218,0,0,2343
1.5281104,2.2983634,3874.7168,428.39667,3311.9441,185.47176,192.60954,439.58014,466.09357,963.61591,0,0,2344
1.7432718,2.1510813,3701.0688,419.59082,3312.2988,182.90266,195.01505,429.75443,429.0079,849.1803,0,0,2345
1.5059662,2.2625809,3530.333,461.17166,3312.0635,174.08635,185.65791,418.49271,431.22269,785.95581,0,0,2346
1.4049795,2.2872539,3966.4236,364.34094,3311.8079,189.34415,190.64024,436.45511,413.90552,852.39343,0,0,2347
0.96978682,2.1893015,3791.5291,469.29794,3311.8801,173.26622,190.86728,406.53064,440.11835,811.09808,0,1,2348
1.9602116,2.2616761,3772.4607,463.99219,3311.7068,179.7274,185.94127,432.4552,403.37009,700.60706,0,0,2349
1.869278,2.2351973,3456.3308,421.9704,3311.928,191.42221,172.8795,412.91138,436.92291,753.56244,0,1,2350
1.5392649,2.0872517,3604.3618,475.26056,3312.1958,175.32846,190.17001,440.56165,417.45737,829.58734,0,0,2351
1.2855388,2.0751264,3783.2036,477.99557,3312.0728,188.2531,190.4856,427.92261,425.49908,802.73297,0,0,2352
1.5588889,2.1552954,3567.894,479.17764,3311.9092,174.78316,188.81296,412.23297,417.48782,753.07251,0,0,2353
1.3525289,2.5209455,3922.8101,398.38303,3312.063,180.28674,188.15219,422.55536,417.38687,846.25073,0,1,2354
1.2675161,2.347122,3762.489,433.73273,3312.1499,193.92363,191.76573,439.05121,429.67328,800.68958,0,0,2355
1.954375,2.2541513,3388.6079,488.41449,3311.813,168.72203,192.26709,431.60291,423.93683,864.42908,0,1,2356
1.5536025,2.1728287,3477.8362,432.65793,3311.9504,178.11528,187.43188,406.53619,432.40475,756.85925,0,0,2357
1.5338053,2.468538,3608.3857,445.34702,3311.78,186.13176,168.38669,423.87436,432.48535,876.62549,0,0,2358
1.534392,2.1382105,3804.875,423.32547,3312.0652,184.19716,193.41736,413.98959,427.36844,820.32397,0,1,2359
1.3167614,2.0993087,3592.2952,384.43314,3312.5671,172.05312,202.77325,426.83511,411.1778,731.37903,0,0,2360
1.4254761,2.2271004,3867.3337,388.70987,3312.2368,178.63489,196.88527,423.44476,435.45477,817.04156,0,1,2361
1.7145603,2.3004653,3719.6357,461.18796,3311.4612,179.69456,196.70522,413.56613,420.61221,782.33276,0,1,2362
1.301212,2.0605378,3598.5664,501.28351,3312.0991,193.35378,183.58722,388.05667,413.05478,786.97424,0,1,2363
1.3343771,1.9237596,3681.5496,390.85132,3311.917,191.8994,194.20953,423.89423,413.09897,843.4093,0,1,2364
1.3691096,2.2078598,3656.7249,490.72565,3312.2751,186.21573,186.16612,435.71146,431.15717,879.70001,0,0,2365
1.7888136,2.4286134,3521.7183,419.55338,3312.1116,178.98177,178.36508,413.9892,432.41663,804.27887,0,1,2366
1.2083,2.2281404,3485.3013,417.02734,3311.6282,197.28093,176.89835,433.59497,426.98245,766.10223,0,1,2367
1.4845284,2.2214365,3584.8833,465.16449,3311.9041,169.47958,201.14926,442.97421,430.8136,759.66949,0,1,2368
1.2944356,1.9658816,3574.7449,361.36227,3311.6882,188.33105,200.10863,425.71774,424.39508,873.82361,0,0,2369
1.2494594,2.1451406,3765.7212,524.65936,3311.825,184.68488,186.56082,418.93591,422.97903,848.88794,0,0,2370
1.7409587,2.1765804,3506.5977,412.65854,3311.9739,189.19235,189.37871,445.95322,414.06989,729.42358,0,0,2371
1.4872881,2.3952951,3447.9382,446.26184,3312.0698,187.46835,178.7355,450.83035,426.92804,839.06012,0,0,2372
1.4997419,2.3647654,3713.2798,519.87433,3312.2068,184.50826,208.69666,429.00925,446.25546,787.99396,0,0,2373
1.8666844,2.0819228,3706.6021,487.64752,3312.1475,185.76428,193.22864,426.27466,429.73755,794.34277,0,1,2374
1.5042688,2.2526731,3641.3044,467.52005,3312.0264,186.88528,173.80656,409.14212,408.88544,696.52997,0,0,2375
1.7674234,2.1916375,3772.4138,420.82135,3311.9624,187.24727,181.20961,432.45377,419.37573,749.52393,0,1,2376
1.0249195,2.1725142,3650.5508,450.47873,3311.7241,188.67616,187.67282,442.52335,416.10114,747.09448,0,1,2377
1.7686121,2.2148612,3814.9124,457.65802,3311.9028,179.04459,198.12473,434.53583,449.56879,797.93811,0,1,2378
1.682969,1.9535362,3646.6953,518.17596,3312.1648,186.8134,181.77312,433.20837,412.65448,794.38654,0,0,2379
1.4790413,2.1563647,3627.4243,457.27383,3312.0872,168.2796,168.04974,435.08295,423.05023,801.90771,0,0,2380
1.5222298,2.1674366,3630.3757,436.82077,3311.8601,182.84822,183.10654,416.88406,395.96237,725.51794,0,0,2381
1.213764,2.2896714,3620.948,462.30093,3312.0967,175.33269,173.43993,427.5582,428.94409,779.90875,0,1,2382
1.6630861,2.0240345,3750.0769,397.53088,3311.7305,179.52635,189.47141,428.97018,411.96536,824.2655,0,1,2383
1.5183262,2.2216494,3732.0508,438.44196,3312.1426,179.87372,191.74956,429.14938,410.75748,788.45862,0,1,2384
1.5834799,2.3188446,3642.8394,421.11862,3311.9207,173.20361,178.34825,411.43631,420.52628,805.71844,0,0,2385
1.1661539,1.9971372,3647.7866,507.85254,3312.2712,187.23009,181.89818,432.65143,413.94824,732.83698,0,0,2386
1.6069576,2.0268898,3910.0081,438.78238,3312.0139,190.26889,175.5269,411.97018,418.01205,787.70453,0,1,2387
1.782596,2.1717558,3386.5576,500.27936,3311.9822,174.8972,177.70276,422.47137,423.97531,798.81891,0,0,2388
1.0951149,2.0266685,3905.8108,445.2045,3311.9624,189.69037,190.6261,434.78128,437.14346,869.6767,0,0,2389
1.3434603,2.1604824,3604.9185,524.73187,3312.1187,186.75473,186.53241,421.15854,396.35489,848.15497,0,0,2390
1.4223731,2.2001119,3856.7222,426.99326,3312.2627,180.60831,184.33963,421.45941,439.83945,778.50787,0,1,2391
1.7742405,2.5702281,3510.916,476.72174,3312.0989,193.24541,193.09991,414.9754,418.74756,728.67456,0,0,2392
1.5994163,2.462146,3647.8201,414.72552,3311.9563,177.93768,184.924,417.62656,435.02411,894.74359,0,1,2393
1.3365791,1.993521,3575.0376,490.56592,3312.2024,191.76004,190.22447,429.03983,436.11224,861.31964,0,1,2394
1.1478044,2.3885942,3487.8682,458.92068,3311.6426,182.82191,187.23056,403.01501,429.01926,790.75873,0,1,2395
1.9099659,2.2083905,3623.2979,464.54425,3311.7776,189.97876,175.95071,421.15942,436.95776,784.76593,0,1,2396
1.6245477,2.2229302,3803.1079,427.22211,3312.1682,184.20624,191.85239,412.40497,402.35895,853.43829,0,1,2397
2.0948126,2.0658748,3569.5071,441.59744,3311.8516,193.10023,208.69485,439.13309,427.52341,855.40009,0,0,2398
1.59474,2.0475791,3592.3442,521.82288,3312.4709,174.4456,192.48914,439.74826,411.5997,802.7619,0,0,2399
1.4343084,1.9996747,3646.8679,463.88113,3311.8293,186.99156,200.64857,422.27371,418.31216,793.02936,0,0,2400
1.7939553,2.4180334,3881.2676,390.10931,3311.9661,180.52863,189.08649,427.03384,423.40482,887.07788,0,1,2401
1.2558639,2.2646284,3635.5217,533.83856,3311.9312,187.93825,188.95213,421.08942,412.62912,759.61719,0,0,2402
1.3427836,2.0453875,3748.6904,521.92621,3311.9888,188.64761,175.99661,414.02271,428.90433,745.17743,0,0,2403
1.7024882,2.0566759,3637.8899,461.11185,3312.0137,185.87305,184.84239,428.68683,439.07111,862.99042,0,1,2404
1.0526984,2.1855171,3619.1919,471.2316,3311.8274,174.97409,197.8056,428.42212,429.2894,817.81134,0,0,2405
1.421923,2.1703963,3658.2356,445.43002,3311.6003,187.84248,193.05295,413.92917,419.08081,826.11517,0,1,2406
1.0792959,2.0463185,3741.1099,460.84964,3312.0872,182.66325,176.12282,430.49387,429.4606,851.2547,0,1,2407
1.4696528,1.8907334,3857.7344,422.10175,3312.1123,189.62581,188.56862,422.0358,424.93646,809.36627,0,0,2408
1.312006,2.2365742,3765.7476,484.59833,3312.0215,181.12485,195.06606,430.90253,419.54953,732.90277,0,1,2409
1.2073612,2.3627124,3792.2065,372.70245,3311.853,187.22546,169.21213,425.61923,446.41266,849.31372,0,0,2410
1.4632964,2.0293162,3695.1394,470.00323,3312.2317,186.8735,181.31421,413.33942,419.19565,823.388,0,1,2411
1.4994029,2.0717132,3897.7075,454.8551,3312.0344,185.55734,190.23341,427.6731,425.15771,817.44299,0,0,2412
1.7133505,2.1888413,3652.7832,413.24939,3312.3718,177.61847,202.12263,411.54919,408.34525,832.71112,0,0,2413
1.8147048,2.4911759,3565.6267,449.42221,3312.2151,182.60051,188.08884,414.49612,407.63629,833.72791,0,1,2414
1.913986,2.4007909,3635.2185,423.65158,3311.7437,183.41331,183.68875,402.00739,408.49207,863.75977,0,0,2415
1.0669123,2.4119804,3556.8416,446.90576,3311.8967,189.39075,180.5484,431.74792,422.92599,825.03876,0,1,2416
1.734652,1.8734101,3698.1687,440.93921,3312.3176,183.88681,196.13158,416.3653,402.54712,855.7959,0,0,2417
1.6596216,2.1812265,3754.0437,457.52936,3312.001,188.37192,183.71858,431.00916,429.19897,894.52393,0,1,2418
1.8879032,2.3100982,3725.6174,448.06131,3311.938,183.97664,190.22928,429.66501,437.7847,961.83856,0,1,2419
1.7264166,2.3121483,3761.6436,448.97919,3312.2625,184.59883,187.47961,423.47366,447.8158,827.11981,0,1,2420
1.0534307,2.2311106,3658.3013,446.07703,3311.5159,182.774,183.23952,427.66171,408.38593,860.66333,0,0,2421
1.0523064,2.3787715,3887.4907,487.88724,3311.7739,192.94884,186.12389,434.8544,419.71088,835.58618,0,1,2422
1.6881139,2.3267221,3614.3562,475.17093,3311.9607,182.61142,194.95493,429.48892,421.91019,850.9856,0,1,2423
1.7884895,2.2386866,3720.8694,444.16669,3312.0798,199.15138,181.40372,429.20953,430.80045,866.55585,0,0,2424
1.5777986,2.1348743,3556.3625,476.43311,3312.0291,186.33174,179.54207,428.89124,419.28809,855.37048,0,0,2425
2.0030966,2.1579812,3662.7244,438.36746,3312.2639,181.23244,189.14816,417.65369,438.21283,823.30884,0,1,2426
1.5326602,2.1544263,3350.272,494.13608,3312.3064,177.18007,175.76407,421.46152,395.13699,750.29865,0,0,2427
1.7521001,2.3054233,3710.0872,468.86832,3312.022,184.88222,188.95772,424.23303,418.35864,857.48059,0,1,2428
1.616837,2.1138878,3625.4165,465.21631,3311.8098,191.44011,199.37659,445.20184,428.42068,785.16333,0,0,2429
1.7373611,2.3323126,3655.8035,444.01328,3312.0964,182.71953,198.27695,418.8302,434.0166,729.84155,0,1,2430
1.1823051,2.3454988,3685.1748,442.69736,3311.7327,180.92101,195.85989,415.23456,420.18683,753.59155,0,1,2431
1.4779919,2.0350151,3597.4124,410.07263,3311.8352,179.646,198.14157,436.03812,423.74915,857.6933,0,0,2432
1.6539053,2.1052125,3568.6743,437.03186,3312.4243,192.17334,187.95207,410.95782,430.78702,842.47498,0,1,2433
1.4311728,2.1646693,3728.2297,420.79358,3311.8374,185.85841,185.97223,418.83142,429.19589,844.99268,0,1,2434
1.3863138,2.3586686,3402.5027,442.6972,3312.1956,197.64635,193.98888,424.39804,422.06226,769.78119,0,1,2435
1.0317843,2.5039284,3711.9399,555.29449,3312.196,193.38934,190.10225,412.63782,416.31772,787.3833,0,1,2436
1.33292,2.3125405,3569.2458,458.66711,3311.885,195.99953,179.39195,433.85583,430.94821,872.92401,0,1,2437
1.3849672,1.9962606,3882.8813,465.62305,3311.7146,178.43925,182.24637,415.84369,425.03937,746.85577,0,1,2438
1.1765693,2.1301107,3801.3677,457.28876,3311.7559,178.09216,179.01039,427.9325,417.68033,781.88513,0,1,2439
1.6031086,2.2401726,3740.5981,456.09732,3312.0676,180.55376,171.20955,444.06894,455.05579,766.09406,0,0,2440
1.8128098,1.9392751,3419.4375,463.89832,3312.3359,175.45819,184.03296,423.29657,421.67862,781.11987,0,1,2441
1.3848257,2.0142183,3714.2625,507.83035,3312.1416,178.94679,198.87921,433.96387,429.09866,776.56531,0,1,2442
1.5179701,2.127238,3516.8303,491.2106,3312.2302,184.68698,177.46938,421.62964,423.439,822.99536,0,0,2443
1.1872954,2.4899664,3858.6335,435.41534,3312.0225,193.93404,179.50241,444.89847,415.59088,814.10016,0,1,2444
1.7261846,2.0133777,3779.2803,464.30264,3311.9854,179.93425,195.56825,391.47305,406.37296,825.64087,0,1,2445
1.2946475,2.0022902,3612.1365,480.51544,3311.9429,177.99954,186.8,429.41394,399.44467,758.58362,0,0,2446
1.2793776,1.9871545,3468.6235,477.7438,3312.2803,184.60829,183.05588,424.78214,430.47321,880.29651,0,1,2447
1.5610814,2.3556857,3563.7954,409.59811,3311.97,196.34029,189.93048,428.69678,425.53922,820.84875,0,1,2448
1.2567061,2.2287476,3671.9861,429.88242,3312.0574,179.45284,184.06934,444.36615,440.3259,812.30798,0,0,2449
1.5568422,2.5269637,3787.6323,450.77902,3312.3457,190.72171,191.38687,414.84955,410.41684,842.30524,0,1,2450
0.90865463,2.2837634,3698.5322,438.1232,3311.9648,191.187,194.79074,434.39633,432.12775,720.45245,0,0,2451
1.525216,2.2450471,3653.2029,476.83844,3311.5635,190.41597,188.32816,450.21588,431.03915,788.62219,0,1,2452
1.6711431,2.2603445,3586.3892,497.15878,3312.1702,192.81999,184.92537,429.61301,417.8215,893.16248,0,1,2453
1.7756046,2.1442947,3803.3789,437.5412,3311.8293,183.9381,181.83983,441.13263,422.75092,816.01581,0,1,2454
1.4216852,2.3049462,3836.4988,492.36258,3312.1438,188.91934,189.6781,424.32544,420.64828,788.815,0,1,2455
1.2217948,2.3340595,3683.0039,438.1582,3311.886,186.80927,186.56314,414.38248,423.8934,786.31689,0,1,2456
1.4417268,2.1064994,3601.9719,469.22321,3312.0979,189.28305,174.56732,408.49597,434.44205,786.68927,0,1,2457
