glue_weight,item_id,x1_dist,x2_dist,y1_dist,y2_dist,station_id,time
8.1091423,14443,2.0479918,2.0506063,2.0153711,1.9645672,-1,3611
7.8946443,14446,1.9432818,1.9443916,1.9321868,1.9724022,-1,3612
8.2356119,7215,2.0485723,2.0377126,1.9938585,2.0984852,2,3612
7.9860506,7218,1.9051102,2.0339487,1.9058715,1.9915382,1,3612
7.9483981,7219,2.0551269,1.905802,2.04093,2.0314858,0,3612
7.9290395,14447,2.0244057,2.0281916,2.0480394,1.9505267,-1,3612
7.9879575,14450,2.0632811,1.9522303,1.9686793,2.0956197,-1,3613
7.9860506,7218,1.9051102,2.0339487,1.9058715,1.9915382,2,3613
7.9483981,7219,2.0551269,1.905802,2.04093,2.0314858,1,3613
8.0805092,7222,2.0297644,1.9287567,2.0700729,1.9418159,0,3613
8.4352655,14451,1.9351281,1.916555,1.9162004,2.0101743,-1,3613
8.1918173,14454,1.9362423,1.9128071,1.9401619,2.063061,-1,3614
7.9483981,7219,2.0551269,1.905802,2.04093,2.0314858,2,3614
8.0805092,7222,2.0297644,1.9287567,2.0700729,1.9418159,1,3614
8.1650705,7223,2.0667217,2.0622132,1.9648484,2.0254672,0,3614
8.0818844,14455,2.0439229,1.9202479,2.0030854,2.0274842,-1,3614
8.0141163,14458,2.0765216,2.0001721,2.0420773,2.0808282,-1,3615
8.0805092,7222,2.0297644,1.9287567,2.0700729,1.9418159,2,3615
8.1650705,7223,2.0667217,2.0622132,1.9648484,2.0254672,1,3615
8.1007013,7226,2.0279515,2.0609696,2.0971348,1.9275817,0,3615
7.8820796,14459,1.9475058,2.0078187,2.036365,2.0648303,-1,3615
7.9510903,14462,1.9106827,2.0709565,2.0257566,2.0414464,-1,3616
8.1650705,7223,2.0667217,2.0622132,1.9648484,2.0254672,2,3616
8.1007013,7226,2.0279515,2.0609696,2.0971348,1.9275817,1,3616
7.8393435,7227,1.9603965,2.0365386,1.9122467,1.9282268,0,3616
8.1866856,14463,1.9980525,1.9505421,1.9033724,2.0255935,-1,3616
8.1609201,14466,1.9863273,1.9744869,1.9357604,1.9929872,-1,3617
8.1007013,7226,2.0279515,2.0609696,2.0971348,1.9275817,2,3617
7.8393435,7227,1.9603965,2.0365386,1.9122467,1.9282268,1,3617
8.1286592,7230,1.9300216,2.02037,2.0017087,1.9346606,0,3617
7.9861169,14467,1.96832,1.9097631,1.9286087,1.9619238,-1,3617
8.0594969,14470,1.9576011,2.0486214,2.0253482,2.031188,-1,3618
7.8393435,7227,1.9603965,2.0365386,1.9122467,1.9282268,2,3618
8.1286592,7230,1.9300216,2.02037,2.0017087,1.9346606,1,3618
8.7031746,7231,1.9902914,2.0061152,2.0937078,2.0347114,0,3618
8.1969414,14471,2.0823221,2.0648756,2.0849617,1.9743971,-1,3618
7.9225059,14474,2.0675647,1.9493037,2.0112975,2.0980566,-1,3619
8.1286592,7230,1.9300216,2.02037,2.0017087,1.9346606,2,3619
8.7031746,7231,1.9902914,2.0061152,2.0937078,2.0347114,1,3619
7.9047332,7234,2.0967014,1.9047232,1.949946,2.0199261,0,3619
7.925961,14475,1.9090177,2.0772986,1.9468027,1.9189306,-1,3619
7.8927898,14478,2.0428877,2.0027797,2.0405157,1.9421412,-1,3620
8.7031746,7231,1.9902914,2.0061152,2.0937078,2.0347114,2,3620
7.9047332,7234,2.0967014,1.9047232,1.949946,2.0199261,1,3620
8.0173244,7235,2.0637593,1.9212525,2.0884936,2.0179412,0,3620
8.1815891,14479,2.0636177,1.9946947,2.0500813,2.010452,-1,3620
7.8716826,14482,1.9239281,2.0288103,1.9338957,2.0944459,-1,3621
7.9047332,7234,2.0967014,1.9047232,1.949946,2.0199261,2,3621
8.0173244,7235,2.0637593,1.9212525,2.0884936,2.0179412,1,3621
7.9744735,7238,1.9449413,2.0099447,2.0969341,1.9941516,0,3621
8.0353565,14483,2.0273676,2.0964611,1.9912269,2.092324,-1,3621
7.9509106,14486,2.068886,1.9597497,1.9249057,1.9221039,-1,3622
8.0173244,7235,2.0637593,1.9212525,2.0884936,2.0179412,2,3622
7.9744735,7238,1.9449413,2.0099447,2.0969341,1.9941516,1,3622
8.1726313,7239,2.0206716,1.9606012,1.9680887,1.9163826,0,3622
7.8951097,14487,2.0199373,2.0406628,1.9698102,2.0921116,-1,3622
8.0909786,14490,2.0928218,2.0138068,1.9898893,2.0635412,-1,3623
7.9744735,7238,1.9449413,2.0099447,2.0969341,1.9941516,2,3623
8.1726313,7239,2.0206716,1.9606012,1.9680887,1.9163826,1,3623
8.0826454,7242,2.0418444,2.0620875,1.9413738,2.048527,0,3623
8.2634888,14491,1.9219221,1.943127,2.0048003,2.0606596,-1,3623
7.6790457,14494,2.0600286,2.068399,1.9762356,1.9582151,-1,3624
8.1726313,7239,2.0206716,1.9606012,1.9680887,1.9163826,2,3624
8.0826454,7242,2.0418444,2.0620875,1.9413738,2.048527,1,3624
7.8879671,7243,1.9191581,2.0380206,2.0373125,1.9138747,0,3624
7.8173399,14495,1.958492,1.9398589,1.9325265,1.9535944,-1,3624
7.9788346,14498,2.0528104,2.0090072,2.0204616,1.9296837,-1,3625
8.0826454,7242,2.0418444,2.0620875,1.9413738,2.048527,2,3625
7.8879671,7243,1.9191581,2.0380206,2.0373125,1.9138747,1,3625
7.7120314,7246,2.0494962,2.052299,1.9487693,2.0109174,0,3625
7.7958035,14499,2.0155878,2.0060656,1.9667809,2.0806851,-1,3625
8.0058479,14502,1.9062192,2.0830629,1.9327005,2.0475249,-1,3626
7.8879671,7243,1.9191581,2.0380206,2.0373125,1.9138747,2,3626
7.7120314,7246,2.0494962,2.052299,1.9487693,2.0109174,1,3626
8.2871056,7247,1.9295063,1.9427578,2.0939703,1.9827619,0,3626
7.7114887,14503,1.9051722,1.9647406,1.9192151,1.9418343,-1,3626
7.9538417,14506,2.0076382,2.0521965,2.0943966,1.9098164,-1,3627
7.7120314,7246,2.0494962,2.052299,1.9487693,2.0109174,2,3627
8.2871056,7247,1.9295063,1.9427578,2.0939703,1.9827619,1,3627
8.1659632,7250,1.927819,1.926755,2.0234199,1.9367616,0,3627
7.9207997,14507,1.9873734,2.0145025,1.9959105,1.9372307,-1,3627
8.4041853,14510,2.0884774,1.9297577,2.049938,2.0974741,-1,3628
8.2871056,7247,1.9295063,1.9427578,2.0939703,1.9827619,2,3628
8.1659632,7250,1.927819,1.926755,2.0234199,1.9367616,1,3628
8.1147451,7251,1.9869703,2.0592015,1.9094831,2.0111136,0,3628
7.8801537,14511,2.0896235,1.9717941,2.074527,2.0740643,-1,3628
8.171526,14514,1.978009,2.0596306,2.0285673,1.953997,-1,3629
8.1659632,7250,1.927819,1.926755,2.0234199,1.9367616,2,3629
8.1147451,7251,1.9869703,2.0592015,1.9094831,2.0111136,1,3629
7.6117969,7254,2.0164919,2.0840399,2.0364006,2.0944848,0,3629
7.8418546,14515,2.0808821,2.0848174,2.0769842,2.0661983,-1,3629
8.2004986,14518,1.984015,2.0483022,1.9948175,1.9939803,-1,3630
8.1147451,7251,1.9869703,2.0592015,1.9094831,2.0111136,2,3630
7.6117969,7254,2.0164919,2.0840399,2.0364006,2.0944848,1,3630
7.8895264,7255,2.0079403,2.0979304,1.9194087,2.0204098,0,3630
7.8441787,14519,2.0665019,2.0797131,2.0202243,1.944398,-1,3630
7.8378887,14522,1.946597,1.975861,2.0186648,2.0212007,-1,3631
7.6117969,7254,2.0164919,2.0840399,2.0364006,2.0944848,2,3631
7.8895264,7255,2.0079403,2.0979304,1.9194087,2.0204098,1,3631
8.1874981,7258,2.0664985,2.0224981,1.9650605,2.0122733,0,3631
8.0827341,14523,1.9427154,2.0746117,2.0895596,2.0964139,-1,3631
8.2651186,14526,1.9312881,1.974353,1.9234377,1.9361665,-1,3632
7.8895264,7255,2.0079403,2.0979304,1.9194087,2.0204098,2,3632
8.1874981,7258,2.0664985,2.0224981,1.9650605,2.0122733,1,3632
7.7998042,7259,2.046062,2.0987477,1.9169325,1.9278737,0,3632
7.8216152,14527,2.046385,1.9635831,1.9000449,2.0655029,-1,3632
7.868093,14530,2.0073307,2.0984397,2.0979447,2.036819,-1,3633
8.1874981,7258,2.0664985,2.0224981,1.9650605,2.0122733,2,3633
7.7998042,7259,2.046062,2.0987477,1.9169325,1.9278737,1,3633
7.8301282,7262,2.0460486,1.9659506,1.9711823,2.0289958,0,3633
7.8531036,14531,1.9518304,1.9163535,1.9403069,1.9786223,-1,3633
7.9628296,14534,2.0014536,1.9124732,1.9262916,1.9600779,-1,3634
7.7998042,7259,2.046062,2.0987477,1.9169325,1.9278737,2,3634
7.8301282,7262,2.0460486,1.9659506,1.9711823,2.0289958,1,3634
8.1214018,7263,1.9054285,1.9803261,2.0036824,1.9694322,0,3634
8.1974192,14535,2.0857811,2.0304158,2.0316384,1.9493725,-1,3634
8.0770206,14538,2.0088344,2.0048301,1.9733267,2.0598114,-1,3635
7.8301282,7262,2.0460486,1.9659506,1.9711823,2.0289958,2,3635
8.1214018,7263,1.9054285,1.9803261,2.0036824,1.9694322,1,3635
8.1518784,7266,2.0592875,1.9777927,2.0202339,2.0679953,0,3635
7.9037027,14539,2.0206795,2.0022571,2.0057099,1.9011929,-1,3635
8.3031311,14542,1.9622185,2.0234349,2.0956714,1.9398596,-1,3636
8.1214018,7263,1.9054285,1.9803261,2.0036824,1.9694322,2,3636
8.1518784,7266,2.0592875,1.9777927,2.0202339,2.0679953,1,3636
7.9066744,7267,1.9370338,2.0531387,2.0226943,2.0282409,0,3636
7.8728781,14543,1.9483221,2.0244,1.9120181,1.9722892,-1,3636
7.7582974,14546,2.0999444,1.9823558,1.9793735,2.0392501,-1,3637
8.1518784,7266,2.0592875,1.9777927,2.0202339,2.0679953,2,3637
7.9066744,7267,1.9370338,2.0531387,2.0226943,2.0282409,1,3637
7.854857,7270,1.9095883,1.9961544,1.9725351,1.9025574,0,3637
8.1077023,14547,1.9182347,1.9737103,1.9538311,1.9117604,-1,3637
8.0111189,14550,2.0072629,1.9835111,1.9123526,2.0934858,-1,3638
7.9066744,7267,1.9370338,2.0531387,2.0226943,2.0282409,2,3638
7.854857,7270,1.9095883,1.9961544,1.9725351,1.9025574,1,3638
7.7922268,7271,2.0796802,1.9922918,2.0151289,2.0018694,0,3638
7.8910279,14551,1.9347768,1.9400324,1.9222133,2.0802455,-1,3638
7.8172736,14554,2.0183258,2.090941,2.072319,2.0279403,-1,3639
7.854857,7270,1.9095883,1.9961544,1.9725351,1.9025574,2,3639
7.7922268,7271,2.0796802,1.9922918,2.0151289,2.0018694,1,3639
8.2517672,7274,1.9973598,2.0274065,2.0898261,2.0450821,0,3639
8.1270399,14555,1.9390981,2.0618305,2.0390136,1.9359016,-1,3639
7.8549585,14558,2.0666456,1.9472911,2.0627861,1.9640118,-1,3640
7.7922268,7271,2.0796802,1.9922918,2.0151289,2.0018694,2,3640
8.2517672,7274,1.9973598,2.0274065,2.0898261,2.0450821,1,3640
8.0942965,7275,2.0391173,2.0456762,1.9555711,2.0334392,0,3640
8.015069,14559,2.0229573,2.0989583,1.9369121,1.9092953,-1,3640
8.2880726,14562,1.9238816,1.9207723,1.9190311,2.0132442,-1,3641
8.2517672,7274,1.9973598,2.0274065,2.0898261,2.0450821,2,3641
8.0942965,7275,2.0391173,2.0456762,1.9555711,2.0334392,1,3641
7.8014512,7278,2.0974238,2.0866883,1.9917843,1.969576,0,3641
8.0776987,14563,2.082623,2.0517464,1.9356256,1.9593946,-1,3641
8.0201893,14566,1.9523388,1.9450922,1.9147699,2.0957794,-1,3642
8.0942965,7275,2.0391173,2.0456762,1.9555711,2.0334392,2,3642
7.8014512,7278,2.0974238,2.0866883,1.9917843,1.969576,1,3642
7.9816294,7279,1.9347923,2.0614362,1.9117661,1.9700788,0,3642
8.2906494,14567,2.0326424,1.9721272,2.0355039,2.0397763,-1,3642
7.9116101,14570,1.9647702,1.9260019,2.0179267,2.0301323,-1,3643
7.8014512,7278,2.0974238,2.0866883,1.9917843,1.969576,2,3643
7.9816294,7279,1.9347923,2.0614362,1.9117661,1.9700788,1,3643
8.068119,7282,1.9272776,1.900802,2.0318611,2.0392053,0,3643
8.2992516,14571,1.9663821,1.9026753,1.9103454,2.0338159,-1,3643
8.1014528,14574,1.9352232,1.9533734,2.0782974,1.9323018,-1,3644
7.9816294,7279,1.9347923,2.0614362,1.9117661,1.9700788,2,3644
8.068119,7282,1.9272776,1.900802,2.0318611,2.0392053,1,3644
8.0843143,7283,2.0689971,2.0713954,2.0228088,1.9500244,0,3644
7.8662634,14575,1.9913774,1.9063209,2.0641565,1.9132376,-1,3644
7.7650552,14578,1.9915044,2.066637,2.0009282,1.9188597,-1,3645
8.068119,7282,1.9272776,1.900802,2.0318611,2.0392053,2,3645
8.0843143,7283,2.0689971,2.0713954,2.0228088,1.9500244,1,3645
8.3113241,7286,2.0218542,2.0017614,2.0452545,1.92527,0,3645
7.9819584,14579,2.0446274,2.031394,2.0067575,1.9878522,-1,3645
8.1817341,14582,1.9383596,1.9813011,2.0194407,1.9105397,-1,3646
8.0843143,7283,2.0689971,2.0713954,2.0228088,1.9500244,2,3646
8.3113241,7286,2.0218542,2.0017614,2.0452545,1.92527,1,3646
8.0480337,7287,1.9689692,2.0659149,2.0531912,1.9437679,0,3646
7.8425522,14583,1.9443235,1.9233898,1.9164196,2.0615163,-1,3646
7.9701314,14586,1.9818189,1.9549735,2.0931346,2.0288854,-1,3647
8.3113241,7286,2.0218542,2.0017614,2.0452545,1.92527,2,3647
8.0480337,7287,1.9689692,2.0659149,2.0531912,1.9437679,1,3647
8.0302248,7290,1.9432228,2.0806007,1.9177032,2.0693512,0,3647
7.8365283,14587,1.9983486,2.0311053,2.0233073,2.0420082,-1,3647
8.4619541,14590,1.9760292,2.0688827,1.9326233,1.9043912,-1,3648
8.0480337,7287,1.9689692,2.0659149,2.0531912,1.9437679,2,3648
8.0302248,7290,1.9432228,2.0806007,1.9177032,2.0693512,1,3648
8.1209412,7291,2.0832162,1.979555,2.0788469,2.0957959,0,3648
7.874157,14591,2.0959761,1.9997039,2.08476,2.0728145,-1,3648
8.2282648,14594,2.0861335,2.0919497,1.9397359,2.0416844,-1,3649
8.0302248,7290,1.9432228,2.0806007,1.9177032,2.0693512,2,3649
8.1209412,7291,2.0832162,1.979555,2.0788469,2.0957959,1,3649
7.8578138,7294,2.0844738,1.968244,1.9195786,1.9239181,0,3649
8.0420275,14595,1.9831197,2.0365734,2.0083003,2.0239322,-1,3649
8.3587866,14598,2.0076034,2.0737102,2.0088096,1.9385597,-1,3650
8.1209412,7291,2.0832162,1.979555,2.0788469,2.0957959,2,3650
7.8578138,7294,2.0844738,1.968244,1.9195786,1.9239181,1,3650
8.1828699,7295,1.9458282,2.0616422,2.0860977,1.9162225,0,3650
8.0024538,14599,1.9191881,1.9378608,1.9038687,1.9610198,-1,3650
8.1320801,14602,2.0901649,2.0490768,1.9092681,1.9328882,-1,3651
7.8578138,7294,2.0844738,1.968244,1.9195786,1.9239181,2,3651
8.1828699,7295,1.9458282,2.0616422,2.0860977,1.9162225,1,3651
8.0047493,7298,1.9366566,1.9085351,2.0394588,1.9606537,0,3651
8.058856,14603,2.0373709,2.056473,2.0448008,1.9676098,-1,3651
7.9253721,14606,2.0246692,2.0288033,1.9727663,2.0828767,-1,3652
8.1828699,7295,1.9458282,2.0616422,2.0860977,1.9162225,2,3652
8.0047493,7298,1.9366566,1.9085351,2.0394588,1.9606537,1,3652
7.9732161,7299,2.0157242,2.0360281,1.9769698,2.0618339,0,3652
8.4398565,14607,1.9794565,2.0754318,1.9991856,2.0174348,-1,3652
8.0100555,14610,1.9360923,2.0660236,2.041333,2.0202928,-1,3653
8.0047493,7298,1.9366566,1.9085351,2.0394588,1.9606537,2,3653
7.9732161,7299,2.0157242,2.0360281,1.9769698,2.0618339,1,3653
7.9235888,7302,1.9457071,2.0551014,2.0482211,2.0863273,0,3653
7.9201531,14611,1.9740788,2.0551629,1.9942108,2.0111928,-1,3653
8.0133476,14614,2.0154305,2.0943742,2.0166318,2.092854,-1,3654
7.9732161,7299,2.0157242,2.0360281,1.9769698,2.0618339,2,3654
7.9235888,7302,1.9457071,2.0551014,2.0482211,2.0863273,1,3654
7.9904881,7303,1.972432,2.087657,2.0957541,1.9123752,0,3654
8.0033894,14615,2.0972514,1.9112592,1.9272598,2.0459011,-1,3654
7.9463253,14618,1.952617,2.0515525,1.9516084,1.9370147,-1,3655
7.9235888,7302,1.9457071,2.0551014,2.0482211,2.0863273,2,3655
7.9904881,7303,1.972432,2.087657,2.0957541,1.9123752,1,3655
7.7661295,7306,2.0825953,2.0310302,1.937489,1.9059815,0,3655
7.8629417,14619,1.9813684,2.0903072,1.9003297,2.0428848,-1,3655
7.9185085,14622,2.0824707,1.9863906,1.9022903,2.0841792,-1,3656
7.9904881,7303,1.972432,2.087657,2.0957541,1.9123752,2,3656
7.7661295,7306,2.0825953,2.0310302,1.937489,1.9059815,1,3656
7.9565034,7307,1.9105401,2.062438,2.0907035,2.0660796,0,3656
8.0254717,14623,1.9594367,1.9908693,2.0695465,1.9111578,-1,3656
8.2450466,14626,1.911394,2.0963683,2.0879953,1.9395475,-1,3657
7.7661295,7306,2.0825953,2.0310302,1.937489,1.9059815,2,3657
7.9565034,7307,1.9105401,2.062438,2.0907035,2.0660796,1,3657
8.1020241,7310,1.9835188,1.9747671,2.0809383,2.0259154,0,3657
8.0812273,14627,2.0877519,1.9794301,2.0470488,2.0166738,-1,3657
8.2339687,14630,1.9673666,1.9799016,1.9241854,1.9197166,-1,3658
7.9565034,7307,1.9105401,2.062438,2.0907035,2.0660796,2,3658
8.1020241,7310,1.9835188,1.9747671,2.0809383,2.0259154,1,3658
8.3488731,7311,2.0442173,1.9567152,1.9098848,1.9401827,0,3658
8.0724268,14631,1.9575787,1.9281865,2.0963976,2.0854557,-1,3658
8.079401,14634,2.0759723,1.900261,2.0588231,1.9267186,-1,3659
8.1020241,7310,1.9835188,1.9747671,2.0809383,2.0259154,2,3659
8.3488731,7311,2.0442173,1.9567152,1.9098848,1.9401827,1,3659
7.7899199,7314,1.900986,2.0060446,2.0702212,2.0351586,0,3659
8.3874102,14635,1.9613352,2.0159509,2.0133495,2.0501838,-1,3659
7.9662409,14638,2.0905364,1.9903408,1.9936882,2.0412931,-1,3660
8.3488731,7311,2.0442173,1.9567152,1.9098848,1.9401827,2,3660
7.7899199,7314,1.900986,2.0060446,2.0702212,2.0351586,1,3660
7.869679,7315,1.9336084,1.9461066,1.9128817,1.9780802,0,3660
8.0949497,14639,2.0739403,1.9828181,2.0835371,1.9093705,-1,3660
8.2736855,14642,2.0359275,2.0423133,2.051326,1.9581941,-1,3661
7.7899199,7314,1.900986,2.0060446,2.0702212,2.0351586,2,3661
7.869679,7315,1.9336084,1.9461066,1.9128817,1.9780802,1,3661
7.8546877,7318,2.050935,1.9638608,2.0252173,1.9865516,0,3661
8.3438959,14643,2.0103829,2.0200157,1.9206767,1.9992224,-1,3661
8.0404196,14646,2.0472639,1.9358424,1.92514,1.9080586,-1,3662
7.869679,7315,1.9336084,1.9461066,1.9128817,1.9780802,2,3662
7.8546877,7318,2.050935,1.9638608,2.0252173,1.9865516,1,3662
8.052228,7319,2.085279,2.0879879,1.9016234,1.9282222,0,3662
7.9373217,14647,1.9327196,2.0935051,1.9028494,2.0782654,-1,3662
8.2676353,14650,1.9430139,2.0338924,2.0318189,1.9897454,-1,3663
7.8546877,7318,2.050935,1.9638608,2.0252173,1.9865516,2,3663
8.052228,7319,2.085279,2.0879879,1.9016234,1.9282222,1,3663
8.3824139,7322,2.0411985,1.9240677,2.0993097,1.9979025,0,3663
8.131856,14651,2.0325007,1.9455544,1.9112458,1.9282119,-1,3663
7.9525547,14654,1.9860426,2.0467603,1.9388006,2.0407383,-1,3664
8.052228,7319,2.085279,2.0879879,1.9016234,1.9282222,2,3664
8.3824139,7322,2.0411985,1.9240677,2.0993097,1.9979025,1,3664
8.013092,7323,2.0426328,2.056788,1.9600577,2.0559559,0,3664
8.2270985,14655,2.0489991,1.9351774,1.9712747,1.9149542,-1,3664
8.0741434,14658,1.9321202,2.0070286,2.0020192,1.9374746,-1,3665
8.3824139,7322,2.0411985,1.9240677,2.0993097,1.9979025,2,3665
8.013092,7323,2.0426328,2.056788,1.9600577,2.0559559,1,3665
8.044528,7326,1.90448,1.9410853,2.0222728,1.9978045,0,3665
7.9433789,14659,2.0028515,2.0176744,1.9350603,1.9494199,-1,3665
8.1366501,14662,1.9491583,1.9611387,2.0418437,2.0807414,-1,3666
8.013092,7323,2.0426328,2.056788,1.9600577,2.0559559,2,3666
8.044528,7326,1.90448,1.9410853,2.0222728,1.9978045,1,3666
7.9730754,7327,1.9560832,1.9390271,2.0653481,2.0286639,0,3666
7.9972634,14663,2.0424166,1.9226227,1.9556448,1.9286869,-1,3666
8.2040701,14666,2.0980537,2.0171583,2.0569472,2.0863583,-1,3667
8.044528,7326,1.90448,1.9410853,2.0222728,1.9978045,2,3667
7.9730754,7327,1.9560832,1.9390271,2.0653481,2.0286639,1,3667
7.9088311,7330,2.0151291,1.9580226,1.9220507,2.0936704,0,3667
8.0251312,14667,1.900866,1.9851702,1.975577,2.004447,-1,3667
7.8481922,14670,1.9015625,1.9560822,2.0516112,2.0936184,-1,3668
7.9730754,7327,1.9560832,1.9390271,2.0653481,2.0286639,2,3668
7.9088311,7330,2.0151291,1.9580226,1.9220507,2.0936704,1,3668
8.1084099,7331,2.0676711,2.0375237,2.0090833,1.9147199,0,3668
7.9550538,14671,2.0648968,2.0365636,1.96603,1.970693,-1,3668
8.3114471,14674,2.0184014,1.9385023,2.0875163,2.0554602,-1,3669
7.9088311,7330,2.0151291,1.9580226,1.9220507,2.0936704,2,3669
8.1084099,7331,2.0676711,2.0375237,2.0090833,1.9147199,1,3669
8.0820704,7334,2.0937314,1.9224969,2.0715513,1.9742856,0,3669
7.9990311,14675,2.0188866,2.0214782,2.0977683,1.9397097,-1,3669
8.1047316,14678,2.0048358,1.9221193,1.9890692,1.9358397,-1,3670
8.1084099,7331,2.0676711,2.0375237,2.0090833,1.9147199,2,3670
8.0820704,7334,2.0937314,1.9224969,2.0715513,1.9742856,1,3670
7.9637976,7335,2.0787761,1.9308369,1.9986279,2.0169771,0,3670
8.0210276,14679,2.0467684,1.9655091,1.907766,1.9605205,-1,3670
8.1545477,14682,1.9896295,1.9612389,1.9699931,1.9301926,-1,3671
8.0820704,7334,2.0937314,1.9224969,2.0715513,1.9742856,2,3671
7.9637976,7335,2.0787761,1.9308369,1.9986279,2.0169771,1,3671
7.7278509,7338,2.0442004,1.9206222,1.943524,2.0233083,0,3671
8.1362848,14683,1.9618791,2.0304248,1.9815899,1.9769492,-1,3671
7.8768082,14686,2.0971334,1.9385513,2.003793,1.996899,-1,3672
7.9637976,7335,2.0787761,1.9308369,1.9986279,2.0169771,2,3672
7.7278509,7338,2.0442004,1.9206222,1.943524,2.0233083,1,3672
8.1964245,7339,2.0442679,1.9035993,1.9855516,2.0261111,0,3672
8.2312012,14687,2.0286057,2.0178897,1.92301,2.038151,-1,3672
8.2591696,14690,2.0747352,1.982762,1.9164922,1.9361084,-1,3673
7.7278509,7338,2.0442004,1.9206222,1.943524,2.0233083,2,3673
8.1964245,7339,2.0442679,1.9035993,1.9855516,2.0261111,1,3673
7.8358612,7342,1.9258219,1.9940089,2.0623178,2.0689273,0,3673
7.7322669,14691,1.9562786,1.9803691,2.0500762,1.9957337,-1,3673
7.9275041,14694,1.9403421,2.0151024,1.9531363,1.9946916,-1,3674
8.1964245,7339,2.0442679,1.9035993,1.9855516,2.0261111,2,3674
7.8358612,7342,1.9258219,1.9940089,2.0623178,2.0689273,1,3674
7.6840229,7343,1.9027681,2.0964286,2.0371876,2.0082288,0,3674
8.0849333,14695,2.0628588,1.9752524,1.9475719,2.0194631,-1,3674
7.9657273,14698,1.9457269,1.9698935,1.9194891,2.0368199,-1,3675
7.8358612,7342,1.9258219,1.9940089,2.0623178,2.0689273,2,3675
7.6840229,7343,1.9027681,2.0964286,2.0371876,2.0082288,1,3675
8.0369387,7346,2.0826669,2.0569351,1.9009424,1.9532547,0,3675
8.2490549,14699,1.9557879,2.0576715,1.9898492,2.0932553,-1,3675
8.0680323,14702,2.0636103,2.0365632,2.0617111,1.9567721,-1,3676
7.6840229,7343,1.9027681,2.0964286,2.0371876,2.0082288,2,3676
8.0369387,7346,2.0826669,2.0569351,1.9009424,1.9532547,1,3676
8.1887236,7347,2.0951474,2.0893474,2.0659211,1.9738219,0,3676
7.7489471,14703,2.0015485,1.9315324,1.9002351,1.9547344,-1,3676
7.9545836,14706,1.9034009,1.9172229,1.9135565,2.0905931,-1,3677
8.0369387,7346,2.0826669,2.0569351,1.9009424,1.9532547,2,3677
8.1887236,7347,2.0951474,2.0893474,2.0659211,1.9738219,1,3677
8.0875883,7350,2.0126281,2.0493574,1.9556859,1.9343723,0,3677
8.111186,14707,2.0175519,2.0425782,2.013787,2.0885878,-1,3677
7.8711028,14710,1.9429873,2.0669546,2.0718305,2.024812,-1,3678
8.1887236,7347,2.0951474,2.0893474,2.0659211,1.9738219,2,3678
8.0875883,7350,2.0126281,2.0493574,1.9556859,1.9343723,1,3678
8.0277843,7351,1.9210019,1.9528043,2.0350053,2.0870609,0,3678
7.9731846,14711,2.0572271,2.0415056,2.057416,1.9277564,-1,3678
7.888803,14714,1.9733286,2.0478327,2.0345762,1.9786214,-1,3679
8.0875883,7350,2.0126281,2.0493574,1.9556859,1.9343723,2,3679
8.0277843,7351,1.9210019,1.9528043,2.0350053,2.0870609,1,3679
8.0673294,7354,2.0953338,1.9603412,2.0697522,1.9768313,0,3679
7.9234252,14715,1.9812201,1.9026359,1.9829341,2.0469587,-1,3679
7.8350515,14718,1.9746048,1.9892895,1.9670768,1.92992,-1,3680
8.0277843,7351,1.9210019,1.9528043,2.0350053,2.0870609,2,3680
8.0673294,7354,2.0953338,1.9603412,2.0697522,1.9768313,1,3680
7.990901,7355,2.0502665,2.0652924,1.9372905,1.9264449,0,3680
7.9010758,14719,2.0093234,1.9497473,2.0145466,2.0867655,-1,3680
8.2924719,14722,2.0693438,2.0687487,2.001549,1.9572277,-1,3681
8.0673294,7354,2.0953338,1.9603412,2.0697522,1.9768313,2,3681
7.990901,7355,2.0502665,2.0652924,1.9372905,1.9264449,1,3681
8.2946501,7358,2.0462687,2.0029168,2.0879369,2.0334895,0,3681
7.8690743,14723,1.965499,1.9678956,1.9722003,1.9061038,-1,3681
7.9376101,14726,1.9911283,2.0485861,2.0895536,2.096344,-1,3682
7.990901,7355,2.0502665,2.0652924,1.9372905,1.9264449,2,3682
8.2946501,7358,2.0462687,2.0029168,2.0879369,2.0334895,1,3682
7.9299588,7359,1.9562727,2.0838318,2.0194755,1.9525795,0,3682
8.3780069,14727,1.9222035,1.9607285,1.9369942,2.0973551,-1,3682
7.8802853,14730,2.0556335,1.93155,1.9762099,1.927695,-1,3683
8.2946501,7358,2.0462687,2.0029168,2.0879369,2.0334895,2,3683
7.9299588,7359,1.9562727,2.0838318,2.0194755,1.9525795,1,3683
8.2317019,7362,2.005312,2.0268075,2.0912879,1.9074944,0,3683
8.1897211,14731,2.0123155,2.0957291,2.0776496,2.0268505,-1,3683
8.098135,14734,1.9070045,2.0415142,1.9869099,1.9730062,-1,3684
7.9299588,7359,1.9562727,2.0838318,2.0194755,1.9525795,2,3684
8.2317019,7362,2.005312,2.0268075,2.0912879,1.9074944,1,3684
7.9922261,7363,1.9984076,2.0825517,2.0921454,2.0923507,0,3684
7.8998885,14735,2.0090518,2.0919616,1.9588611,1.9056236,-1,3684
7.8120494,14738,1.9946462,2.0265806,2.0447497,1.9743904,-1,3685
